mZ	mX	mY	s_X	s_Y	s_Z
0.03869772117269478	1.4532748118033048	0.2389032413010501	7.214950288392718e-6	0.0001248606003460951	2.870985269422019
0.03862863671767644	1.4532754094793239	0.23890541852473127	7.237870835422064e-6	0.00012647430486456595	2.873016441255275
0.03864299402180489	1.4532737024135916	0.23890542547321308	6.612834679722824e-6	0.00012949556755961956	2.8692557478824194
0.038427630812068625	1.453274259793068	0.23890504648692343	7.149744965844558e-6	0.00012844358522406062	2.8713637884406826
0.0382975780252902	1.4532740756055245	0.23890494588084166	7.2344533120769055e-6	0.00012937886701128775	2.87277157220871
0.03841289485316316	1.4532747043197105	0.23890414686991507	6.3338365580813e-6	0.0001291414118114072	2.8748245766260876
0.03839219482393163	1.4532748303242582	0.2389022330289451	6.3918138846185775e-6	0.00012914578953869638	2.871033775200179
0.038459629006164335	1.4532741035324515	0.2389028601574313	6.036270788437028e-6	0.00012990791991717332	2.8686241247096946
0.038503198214965166	1.4532747227952953	0.23890381618420428	6.0401175083082255e-6	0.00013196549528257195	2.867771435536228
0.03856539623499972	1.4532747916427753	0.2389032345815929	6.181438586355985e-6	0.0001310959181590894	2.8698637179783284
0.03857739921646422	1.453274369699589	0.23890246049747876	6.168179765270308e-6	0.00013171156016197994	2.869995775961954
0.03862764013900265	1.4532750030374046	0.238905535143118	6.084766008205113e-6	0.00013116518042657527	2.867279332029056
0.03854323521623264	1.4532745758360592	0.23890308147208766	6.068614151595367e-6	0.00012825153374806968	2.862541978557445
0.03842114985044362	1.4532746864161286	0.2389057811406093	5.89400272044582e-6	0.0001290265211167226	2.854148714865966
0.03843159307220934	1.4532738830428307	0.23890633688583662	5.9258313976695045e-6	0.0001289526224995765	2.8544076069550455
0.03842855191273505	1.453275335202831	0.23890670606049488	5.910378369897553e-6	0.00012894282819737366	2.8544468021711733
0.03843080003335927	1.4532743785853444	0.23890315916383342	5.959082352967987e-6	0.00012959575386674538	2.8530221969447758
0.03830088491521278	1.4532742454379923	0.2389039188317853	6.2614128786219215e-6	0.00012919949925285472	2.856021372894348
0.038160873340723676	1.453274357666996	0.23890198405649507	6.117385113631932e-6	0.00013154053956116287	2.858447666532043
0.03815868178500384	1.4532739337538891	0.23890111631784874	6.115856302998969e-6	0.0001315479050677844	2.85832683406116
0.038144834513161766	1.4532753182057299	0.23890521395408787	6.357466927925538e-6	0.0001297482257145182	2.8614138801097795
0.03833490203870341	1.4532738487569503	0.23890685474541662	6.3624559956544585e-6	0.0001312281567573715	2.8616009481125806
0.03837510165363252	1.4532740262344575	0.23890601590309848	6.28922046492625e-6	0.00012998192566607272	2.861193438546745
0.038379103815100006	1.453273956703455	0.23890293120285186	5.8536965453744724e-6	0.00012973361293914146	2.8621746258360115
0.03836469875015261	1.4532750562067354	0.23890593648238329	5.951918258730456e-6	0.0001298586592461896	2.862791226492299
0.03826173646767787	1.4532744946975145	0.23890685265619627	6.283252360463465e-6	0.00012614499355503874	2.8567837822447277
0.03821819518401773	1.4532741923171348	0.23890226722505484	6.314974472028944e-6	0.00012618250940822206	2.8539900082074685
0.03811474911002042	1.4532751418435317	0.238901363928031	6.821009503601701e-6	0.00012641569127356454	2.8391124731341097
0.03800905432530581	1.4532767828641073	0.23890171216498898	7.089548033869792e-6	0.00012594753675763558	2.8400556789669014
0.03807884949435117	1.4532750761060065	0.23890265342698752	7.212196126461928e-6	0.00012640726520257465	2.8435238053478766
0.03823710083384962	1.453274844310279	0.23890535510973743	7.218054781800279e-6	0.00012946871990434413	2.8418903574591594
0.03806312444689239	1.4532739748086263	0.23890641517068742	6.993600732689807e-6	0.00012829328117462742	2.839187036356637
0.038063013983663886	1.4532754362345237	0.238904399160896	6.9667755149469175e-6	0.00012831383439000594	2.8394500085961694
0.03807101912655032	1.4532741021469215	0.23890396603160055	6.859573798134622e-6	0.0001257807080710001	2.8287333019166807
0.03805960390698898	1.4532745087856251	0.2389027053716811	6.644942479641847e-6	0.00012669430508299446	2.8274921449553885
0.03851270402001408	1.4532749018727855	0.23890699195660778	6.164614189035742e-6	0.00012367262494363692	2.8236650678849293
0.03849931570907999	1.4532747935243524	0.23890610982730281	6.6244482913769114e-6	0.00012631132764446938	2.808027697424352
0.03826412313842527	1.4532753744169327	0.23890263302962284	6.473814537357589e-6	0.00012598050865678933	2.81969391142641
0.03820854974684487	1.4532750473227054	0.23890250972722496	6.4683307716728435e-6	0.00012504193555537468	2.820195634256436
0.038139701229850574	1.453275002316906	0.23890358850362495	6.535673812504879e-6	0.00012542433177079675	2.817028115123305
0.03820353997643282	1.453274310137823	0.23890337949063015	6.584859830600707e-6	0.00012805768754317175	2.81810075898462
0.03822053379201833	1.4532748242499873	0.23890317556108046	6.646255790375672e-6	0.00012822816075562139	2.8173437273861817
0.03822642855700039	1.4532740885759168	0.23890320425468253	6.869094195167508e-6	0.0001282676125061577	2.8172925437760847
0.038339862885816776	1.4532741915925125	0.2389029664806615	7.056438938661093e-6	0.00012519729957398252	2.8203775288663353
0.038076572925466956	1.4532750095537006	0.2389041436144965	7.156565930409936e-6	0.00012519437931594033	2.8212973370873775
0.03801318369071906	1.4532751207821897	0.23890201339456082	6.417933460417532e-6	0.00012245461495045758	2.8272127749699774
0.038253495886703195	1.4532748285007513	0.23890151551222785	6.116035859864774e-6	0.00012609887703976468	2.8239248872519473
0.03817354649870566	1.453274600131638	0.23890431806255677	5.884912068206764e-6	0.00012637552440329254	2.8260517639211113
0.038189417870868256	1.4532750566451402	0.23890484341321575	6.012993426780098e-6	0.00012574215816946527	2.8222213900065976
0.03829039618479441	1.453274473979194	0.2389015447908812	6.316636795827925e-6	0.0001247221958080878	2.821891603043477
0.03821729717259586	1.4532751407102176	0.23890242259803227	6.216804423848721e-6	0.00012537893669775684	2.8203511419366727
0.038132640317957496	1.453275408238586	0.23890414142059602	6.443302935109025e-6	0.00012419403040421357	2.818196300844737
0.038030469845975336	1.4532750727098867	0.23890443844879697	6.341815072073767e-6	0.00012375909337826856	2.818833707797868
0.03816426514032988	1.4532742567300927	0.2389044294758668	6.235365127827753e-6	0.0001237504067865819	2.8238724903938484
0.03832830751887155	1.4532747048899517	0.23890438980439346	6.640788960525133e-6	0.00012581786174705356	2.822253774830815
0.03825724562139868	1.4532745183581106	0.23890427699715358	6.785227423330286e-6	0.00012495974652415505	2.8227366938576077
0.038085226252688974	1.4532751755355204	0.23890477378423802	6.384143326876225e-6	0.0001265454344132484	2.8153312079460324
0.038127671145034917	1.4532750296541599	0.23890474965660177	6.927902552473329e-6	0.00012450021994533887	2.820939532091275
0.038280244999602864	1.4532744027415643	0.23890513849549314	6.956531174583519e-6	0.0001226326715084502	2.8223640560679435
0.038280013212736844	1.4532744321856705	0.23890269544433376	6.955789608339672e-6	0.0001226599071969696	2.822407286482655
0.038343878780961606	1.4532744683838572	0.238903356228336	7.3399442480067214e-6	0.00012136682424745859	2.8205640243591343
0.03815779621825644	1.4532745384543642	0.23890468355992672	6.673377507457906e-6	0.00011931956449229392	2.8203449981195043
0.0381016513185999	1.4532743398054841	0.23890424034195376	6.222278701841683e-6	0.00011931927789579221	2.8221995177840276
0.03801320799097413	1.4532747109487516	0.23890482560569828	5.720850581016468e-6	0.00011951495462342773	2.8105429478610846
0.03804591959685562	1.4532749177298445	0.2389037135336909	5.846138347329049e-6	0.0001189411627206571	2.8081490694706623
0.03814117444371198	1.4532743255608793	0.23890325655536493	5.836440980305534e-6	0.00011879061885501062	2.800258660356998
0.03821239098132455	1.4532753921445098	0.23890329155059808	6.541720397165295e-6	0.00012144729306630886	2.80136361591976
0.03790922264122558	1.4532745400474378	0.23890572572169286	6.6980867345523365e-6	0.00012339761826392454	2.7977941151485264
0.03813266239922395	1.453274302834873	0.2389050491465168	6.120103815005362e-6	0.00012348516750474039	2.7981738066900568
0.03808456977344725	1.4532752279787813	0.23890047710403836	6.515793225847425e-6	0.00012273355856448804	2.7964295972730255
0.03814891449388494	1.4532738275277277	0.23890554605734005	6.142941667703179e-6	0.00012222531673798274	2.790916664003783
0.03817026217324407	1.4532741999613377	0.23890318391273235	6.260621366370395e-6	0.00012286000719235183	2.791379416811631
0.038143075698917284	1.4532746438003734	0.23890317611017878	6.1865644011478506e-6	0.00012274417831345955	2.7906280934098087
0.038138083619483884	1.453273841686788	0.23890573272809404	6.313909425660133e-6	0.00012211190455309367	2.7891916641300614
0.03818228849491543	1.4532752969509761	0.23890199795711498	6.121394387954877e-6	0.000122247139431699	2.786425520041966
0.03830129997451127	1.4532740005613847	0.23890548619698793	5.762491798443531e-6	0.00012183453144283553	2.7842804554554452
0.03829051074438098	1.4532746564424563	0.23890549873940675	5.859791390814868e-6	0.00012137419040948734	2.7873257803043345
0.0381674323217418	1.4532746643164987	0.23890407904453764	5.984129229358492e-6	0.00012113396496689994	2.787684305015968
0.037979938913213385	1.4532743483166228	0.2389071737772924	5.695369731838879e-6	0.00012108035983672156	2.7876202226878277
0.0380449448946376	1.4532742268823384	0.23890347088213415	5.744777053328877e-6	0.00012137657662214065	2.7868488290386497
0.03789986206406102	1.4532749553863709	0.2389032141688332	6.017853243521992e-6	0.00012104440714367395	2.7865173831372223
0.037903201219137414	1.4532743732721893	0.23890541620598627	5.806952691174032e-6	0.00012017133964673513	2.7893484783227223
0.037911781645967105	1.4532745574012553	0.23890098766665777	6.057747980256683e-6	0.00012005496225106984	2.7886858143373123
0.0379032846383378	1.4532745476736773	0.23890264529818975	6.196799979771496e-6	0.00011994728385885196	2.789359063419102
0.03773777036204775	1.4532743511233666	0.23890458933287556	6.373775380318811e-6	0.00012076839916423092	2.79148408644662
0.038143216003255	1.4532748301195384	0.23890423456443852	6.059205442386262e-6	0.00012179275777737538	2.7919318305257397
0.03825001315855622	1.4532756349023739	0.2389054035768056	6.173398490721197e-6	0.00012117654647107584	2.792646299186611
0.03830070059541807	1.4532743295405162	0.23890465422569884	6.059570060936191e-6	0.00012208630808269557	2.790866690638773
0.03832237546839479	1.4532743705577165	0.23890494104571938	5.964715196906502e-6	0.00012196600552068962	2.7934008463691136
0.03821331842869562	1.4532752900425636	0.2389056017960605	5.833504867118376e-6	0.00012158499621519205	2.7907095438764475
0.03821331842869562	1.4532752900425636	0.2389056017960605	5.833504867118376e-6	0.00012158499621519205	2.7907095438764475
0.03805445092682538	1.4532750656396565	0.23890305024197384	5.889496238530166e-6	0.00011996582465624452	2.79220682748295
0.03808174285186671	1.4532747302254982	0.23890299137105142	5.941633666108117e-6	0.00012021556266507949	2.7938747233639827
0.0380713673227097	1.4532741538129585	0.2389023685930084	6.16485995173696e-6	0.00012112492735322819	2.7881244429532765
0.038040859360285256	1.4532752678557173	0.2389055912071786	6.243464305137254e-6	0.0001211516621028419	2.784292456129377
0.03796498077926311	1.4532742548591449	0.23890557667426263	6.184784358388289e-6	0.00011957654220606494	2.7803522995147754
0.03815693576561921	1.4532752086665948	0.2389033924019268	6.059011628172214e-6	0.00011845284195331188	2.7839203309599276
0.03816249889059648	1.4532745676845007	0.23890294812209836	6.116618085871603e-6	0.0001177595550283858	2.7844210286230417
0.038057269791991005	1.45327480071743	0.23890474572626746	6.165071054772527e-6	0.00011780005436239266	2.779160819119586
0.03811599152201954	1.4532749620863443	0.2389032110644486	6.008871836550188e-6	0.00011829644731881517	2.7787408962838005
0.03797943735592948	1.4532746873402436	0.23890275301840047	6.611026921612671e-6	0.00011942539531933146	2.7764848603819816
0.037766429867917166	1.4532745414963502	0.23890411264917857	6.817235880092708e-6	0.00011874537691583261	2.777083311700904
0.0377759645952775	1.4532744167359162	0.23890408079076556	6.940409377373881e-6	0.00011712927365649752	2.776251465233515
0.037759787448344025	1.4532744691734403	0.23890579167102147	6.977392816868883e-6	0.00011709585221032411	2.7763361945163587
0.037801315619642645	1.4532746088622606	0.23890289821160526	7.1565840439653576e-6	0.0001172015266628936	2.7747200456494614
0.03780078250867273	1.453274304186425	0.23890275619149517	6.955863035177406e-6	0.00011761998455059013	2.773655447366039
0.03786086680198401	1.4532748054590579	0.23890276764768567	7.2460559554159884e-6	0.00011583271234596298	2.769173507013269
0.03783501881034192	1.4532752803109577	0.23890630972689952	7.2484729664657314e-6	0.0001157443376753124	2.76695883093811
0.037933619799855864	1.4532740307722474	0.2389033604078341	7.055299867924945e-6	0.00011408600263653909	2.763990516188078
0.03779599457124159	1.4532753545755632	0.23890484348788185	6.826939267752053e-6	0.00011290626266140785	2.7640574101332693
0.03778635963104561	1.4532753315081455	0.2389047775234484	6.865882301260036e-6	0.00011234402694264093	2.7634555973960127
0.03785032105884719	1.4532742096087086	0.23890520468862364	6.597061657048228e-6	0.00011054421162072958	2.763186796989923
0.037825400913143	1.453275220818087	0.2389069521714074	6.742098822877078e-6	0.00011043172458829832	2.765055478936998
0.03783967618013952	1.4532752813172005	0.23890141107955276	6.720504934899166e-6	0.00011074200779377404	2.7644261209183285
0.03763669315992168	1.453274921520972	0.2389012422014169	6.3316422248084476e-6	0.00010988074803034379	2.7585030199899805
0.03768405955910277	1.4532747020000665	0.23890597247877923	6.139228542721338e-6	0.00010996061006712643	2.759388088471972
0.037654231278060106	1.4532748654515248	0.23890399912854166	6.178426543680303e-6	0.00010944024145607316	2.7593478303138816
0.03750618122701348	1.4532742951135222	0.2389070107288409	6.0150515185797796e-6	0.00010968409053279696	2.7626958626490605
0.03750963061930936	1.4532740041348289	0.23890429571556912	5.898390349940378e-6	0.00010796015537050833	2.7656008414953823
0.037879062703981656	1.4532744783910103	0.23890426003357	6.28738032535149e-6	0.00010720548328943565	2.7624636781398095
0.03788599349671388	1.4532742754017915	0.23890392962097604	6.556190063196421e-6	0.00010778207806741396	2.762509167270075
0.03791667267137932	1.4532745929403932	0.23890325183668099	6.737387504961939e-6	0.00010954528410569303	2.7577587972901343
0.037895851021235785	1.4532743186415116	0.23890517257310293	6.7553426133586895e-6	0.00010948848513966263	2.75783892809223
0.03787965033044911	1.4532745361098174	0.23890249870043478	6.74933511889842e-6	0.00010938382235651122	2.756134249080753
0.03808034674689027	1.4532748848309802	0.23890438925152205	7.2273841152696035e-6	0.00010907302468295212	2.756327464108338
0.03806362844826603	1.4532744743435382	0.23890397670039087	6.95542508082008e-6	0.00011071102406054355	2.757855484423784
